text	label
can i use red onions instead of white	oos
call robby for me	oos
i'm looking for a roundtrip flight from oma to sps august 1st, 2019 to august 2nd, 2019	oos
i want help rolling over my 401k	oos
can you order everything on my shopping list	oos
tell me united's carry on policy	oos
please tell me how curiosity is spelled	oos
can you tell me the mpg of this car	oos
may i order more checks for my well's fargo account	oos
what is the total amount that i have spent on the cash app for this month so far	oos
i will rollover my 401k	oos
i have to send a text	oos
where else do you work	oos
are there any mandatory shots that i must get before my trip to jamaica	oos
when is my next paycheck	oos
please sync up with my phone	oos
do you know where my luggage is	oos
does brooklyn have good italian restaurants	oos
dial x's phone please	oos
lets hear an interesting fact about funko pops	oos
can you please talk faster	oos
tell me how to apply for a credit card	oos
what, if any, are the charges for using my card in mexico	oos
tell my bank that i will be taveling to south korea	oos
where should i spend my time off	oos
will i receive a fee if i use my card in ireland	oos
how do i set up direct deposit for my paycheck	oos
i need a timer that is set at 1 hour exactly	oos
is there a meeting room available between one and two	oos
do you have a name i can use	oos
how much gas do you have will you make it to jackson	oos
what transactions did i make on electronics this morning after 6am	oos
do you have any information on how to open a new credit card	oos
please use a quicker rate of speech	oos
are you a pet owner	oos
does the restaurant michael's take reservations	oos
how many days off have i taken so far this year	oos
what sorts of activities should i get up to while i am in dublin	oos
i need leslie to be texted saying have a good day	oos
i was on delta flight ab123 out of new york and haven't been able to locate my luggage	oos
find square root of 453	oos
i'd like to have my paycheck direct deposited to my chase account	oos
assist me to set up direct deposit	oos
need airplane ridge from philadelphia to atlanta leaving on the 5th of june and returning on the 8th of june	oos
would you track my package	oos
how do you use jumper cables	oos
can i take a bus to the grand canyon	oos
how much money did i spend this weekend	oos
what do i do to request a vacation	oos
is there lettuce on my shopping list	oos
how do i plan a vacation	oos
have there been any travel alerts for the us	oos
i need an uber to the movies for me and 5 other people	oos
are there any good restaurants in nyc that serve barbecue	oos
i would like to know the mpg for this car	oos
so are you human	oos
how much is usd vs cad	oos
no, that is fake	oos
spell water	oos
why is my account blocked	oos
i have a fraudulent buy from dave's video on my account	oos
go ahead and give me a suggestion for what to make for dinner	oos
what are some good places to eat at	oos
do i need a socket converter if i'm going to be in sweden	oos
does china have any travel alerts i should be aware of	oos
when does my milk expire	oos
tell me what's in tacos	oos
this costco charge looks fraudulent	oos
can i make an appointment for an oil change	oos
i'd say no	oos
help me, i forgot my pin number	oos
i don't know how to spell apoplectic, can you tell me	oos
set one alarm for 215pm and another for 7pm	oos
i did not catch that, repeat what you just said	oos
what is delta's carry on policy	oos
are the reviews ned get's good	oos
ai locate my phone	oos
at around noon what is the traffic typically like on the route to the hopsital	oos
check how many days off i've taken	oos
what percentage full is my gas tank	oos
what is our purpose here on earth	oos
where do i go the transfer my 401k	oos
what is the time in sydney, australia	oos
can you help me unlock my bank account	oos
what's on the shopping list	oos
where can i check my credit rating	oos
set the alarm to go off at 9 tomorrow	oos
what is the mpg on this car	oos
i need to get a new motorcycle insurance plan	oos
what things do you know about	oos
find me a flight from nyc to la on march 1, returning on march 5	oos
set a timer for two minutes	oos
can you list my shopping list for me	oos
how much can i spend wth my visa	oos
direct deposit instructions	oos
where can i get gas to get to sioux falls	oos
how long to get a new credit card	oos
it was good chatting	oos
do i require a plug converter when i visit puerto rico	oos
give me some options on what to cook for dinner	oos
i need more checkbooks mailed as soon as possible	oos
make a reminder to pay my cable bill today	oos
do i get a replacement card mailed, and when	oos
purchase me the kyrie 4s	oos
current location please	oos
please move $100 from my checking to saving account	oos
i think that's true	oos
can you call my cellphone	oos
do i need to read any travel alerts for kenya	oos
i want to set your name to gaffigan	oos
help me get an uber	oos
what is the average of 54, 23, 43, 12, and 442	oos
tell me now if you are a bot	oos
the word is happiness; how many a's can you find in that word	oos
is my order at the delivery address	oos
could you teach me how to jump start a car	oos
speed up your talking	oos
alert my bank and let them know that i'm travelling to switzerland	oos
do you know if i can make reservations at bj's	oos
can i swap cayenne pepper for black pepper	oos
i need you to buy a laptop	oos
grab me a new belt on amazon please	oos
what is the definition of incomprehensible	oos
tell me where i am on a map	oos
when taking a flight with porter to toronto, how many carry ons can i take	oos
speak in a male voice	oos
how do you make blackberry pie	oos
i need to know what 25 times 38 is	oos
what's the typical lag time in receiving a new credit card when your previous one was lost	oos
put in a pto request for march 4 to march 6	oos
does my car have enough gas to get to atlantic city	oos
please spell the word umbrella	oos
how much vacation time have i accrued	oos
how is water spelled	oos
do you know the fuel economy of this car	oos
tell me my phone's location	oos
is there a conversion plug if you travel to australia	oos
see you later	oos
turn lights on in the garage	oos
which kinds of pets do you own	oos
will i be charged if i use the card in australia	oos
how is the credit score hurt	oos
how much pto do i have	oos
how much am i getting back from work	oos
i say no to that question	oos
as my visa got a high enough limit on it	oos
please tell me my pin number for my synovus account	oos
are you one of my employees	oos
what benefits do i get from insurance	oos
are there any meetings room available between 8:00 and 9:00 am	oos
please set an alarm for 5 am	oos
what subjects do you like	oos
play hey jude	oos
i need you to repeat that	oos
i need to see my shopping transactions	oos
make a timer for 5 minutes	oos
is it safe to eat chicken that has been in the fridge since monday	oos
are you here to serve me	oos
change to girl voice	oos
what's my total point number on my mastercard	oos
is my credit score high	oos
tell me why i get an error logging in to my bank account	oos
what fuel do i put in this car	oos
give me a fun fact about kangaroo	oos
i have charges on my amex card i didn't make	oos
how do you make pot roast	oos
what's the mpg for the car when it's on the highway	oos
what do you want me to refer to you as	oos
what's my salary for this year	oos
i think it could be both	oos
can i make a reservation for redrobin	oos
how many gallons do i have left	oos
how busy is jiro at 12 lunch time	oos
how long is the wait time at olive garden currently	oos
can you swap to male voice	oos
when am i paid or how often	oos
how much time will riding the bus to downtown take	oos
how are the reviews for the supreme pizza at papa john's	oos
what types of things can i ask the ai	oos
which type of gas should i get	oos
can i call a restaurant	oos
what's dollars yen in 10	oos
i gotta apply for a new credit card	oos
please tell me how to get a new credit card	oos
can my 401k rollover or not	oos
would you say that you know who your boss is	oos
how much farther can i drive on the gas i have	oos
so are you a real person	oos
is the traffic bad at 5:00 if i'm going to the mall	oos
tell me how much gas i have	oos
note any travel alerts for haiti	oos
what is my current fuel level	oos
i'm traveling to london soon and want to inform my bank	oos
can you tell me the subjects you know best	oos
tell me the company that produces you and similar machines	oos
wake me up at 6 am	oos
what's the currency conversion between rubles and pounds	oos
am i your boss	oos
tell me what the time is in dallas	oos
i would like to know what my income is	oos
how safe is visiting canada this week	oos
i'm out of paper towels so will you order me some more	oos
can you tell me what a septuagenarian is	oos
contact uber and have them pick me up	oos
was a hold placed on my wells fargo account, and if so why	oos
what is 1 million twelve hundred divided by 400 thousand	oos
what type of plug do i need to bring if i visit japan	oos
if i want to make a vacation request, how do i do it	oos
refresh to factory defaults	oos
i would like a reorder of checkbooks for my home equity line of credit with chase	oos
give me my income	oos
do i need to have any shots to visit chile	oos
how much time before my new card is mailed to me	oos
what name should i use to call for you	oos
transfer $500 from my money market savings account to my checking account	oos
i'm lost, can you tell me where i am	oos
how long will it take to be seated at the flying w	oos
what have i spent on food this month	oos
how long can i expect to wait for a restaurant table	oos
what should you be called	oos
good seeing you	oos
what do i need to get when i go shopping	oos
how many gallons do i have left in my gas tank	oos
can we change your name to clara	oos
what do you put in chili	oos
i gotta know the meaning of life	oos
text my coworker for me and tell them the due date	oos
find out how to make chicken tikka masala	oos
yes sir	oos
will you summarize my health benefits	oos
when did i get paid the last time	oos
tell me all about the creatures you own	oos
can you reset my pin number	oos
tell me the current exchange rate between cad and euros	oos
are the ratings for yardhouse good	oos
do you remember where i left my cellphone	oos
how do i let my bank know i'm going to vietnam	oos
do i have a day off coming up soon	oos
do i have enough gas to get home	oos
you should talk faster	oos
tell me how are you	oos
how many vacation days have i used so far	oos
i want to listen to music	oos
it is good to see you	oos
tell fred that i don't have his guitar	oos
can i use something else if i don't have eggs	oos
go back to the default settings please	oos
let my bank know i actually am visiting brazil	oos
what sorts of subjects do you know about	oos
what step do i take if my bag got lost on the flight	oos
set my alarm for 6am tomorrow	oos
order some new checks to replace the ones i ran out of	oos
i'd like to transfer $400 from household to savings account	oos
how have you been doing	oos
can you check to see how busy that restaurant is for dinner	oos
i need a pto request put in for the weekend of june 1st to june 2nd	oos
what do tourists do in tokyo	oos
where is the nearest papa john's	oos
how long is the wait at macaroni grill	oos
i missed that say it again	oos
while in tulsa, if i use my card, would i be charged more	oos
how many days so far have i taken off	oos
i need to know how to jump start my car	oos
can you call michelle on the home phone	oos
can the 401k i have be rolled over	oos
what is my ac set to right now	oos
what plug type would i use in japan	oos
i wanna know how many pounds are in 10 kilos	oos
that can't be true	oos
do you have any of the beatles music	oos
what's the closest mcdonalds	oos
tell me if there is an event called annual physical in my calendar	oos
i need a flight booked from dallas to miami on american airlines	oos
hey, how's it going	oos
i would like to pair this with my new phone	oos
search for chili recipes	oos
i want to get an uber for one person to go to the library	oos
does red robin have good reviews	oos
whats my count of vacation days used thus far	oos
i need to take out the trash please remind me	oos
disconnect from my phone for me	oos
where's my package right now	oos
what plan am i paying for	oos
i would like to have march 5th's 5k added to my calendar	oos
please locate me on the map and show me	oos
can i transfer my 401k somewhere	oos
do i have the gas to get to orlando	oos
how do you spell syzygy	oos
who made the ai	oos
apples expire in how long	oos
i need help to transfer my 401k	oos
what does indignation mean	oos
do i have any appoints set for my calendar april 3rd	oos
can you find me an uber and have it here at 7pm	oos
how is a vacation request done	oos
how do you convert feet to inches	oos
later!	oos
can you find me a flight from denver international to new york international on the 4th for under 700 dollars	oos
can you tell me what to do as i am in the airport and have been for some time and there is still no sign of my suitcase	oos
i want a good recipe that shows me how to bake chocolate chip cookies from scratch	oos
slow down your speech	oos
i need an uber for 7 people to go to safire restaurant	oos
i want to know a fun fact about pluto	oos
what is the definition of zesty	oos
get me a meeting room for 9am on friday	oos
what is the derivative of x squared plus 5	oos
anything on the schedule for october 14th	oos
how do i find my present location right now, please	oos
who were you invented by	oos
if i take a flight on pan am to denver, how many carry ons are included	oos
how do you spell water	oos
i have to roll over my 401k to a new account and i don't know how	oos
i need for you to connect to my phone	oos
set up direct deposit	oos
set this to my factory settings	oos
can i change your name to bob	oos
can you make an appointment for an oil change	oos
what are my recent transaction	oos
i want a timer set for 10 minutes	oos
how many teaspoons will make one tablespoon	oos
i'd like an italian meal suggestion	oos
change the pin on my bofa account to 3892	oos
how do you make chicken noodle casserole	oos
i don't know how to jump start my car, help!	oos
when does milk expire	oos
how many ounces in a gallon	oos
when do i get my paycheck	oos
clear my calendar for april 20th	oos
"""i need to know how to spell """"miranda"""	oos
i need to disconnect from my phone	oos
what fuel do i need for my car	oos
how well is the gas mileage while i'm in the city	oos
i want a text sent to bob saying i will be late	oos
i need to set a meeting with tom at 6pm	oos
i did not hear what you said	oos
i have to have a text sent	oos
i think someone's using my visa card without my permission	oos
i saw suspicious activity on my bank account	oos
what number of vacation days do i have available	oos
where is the nearest arco gas station to macdonalds	oos
how much did i spend this week	oos
since i am traveling to asia, i need to inform the bank	oos
what kind of items are on my shopping list	oos
create an alarm	oos
what gas does that car currently use	oos
can you explain why there is a hold on my savings account	oos
how do you jump a car	oos
i ordered for delivery, has is arrived yet	oos
my luggage was lost so what do i do	oos
thanks bye bye!	oos
does this car get good mpg on the highway	oos
does march have a holiday	oos
are there any transaction fees associated with my amex card if i am in belgium	oos
please show me a recipe for chili	oos
how do you prepare taco	oos
is cooked chicken still good after being refrigerated for two weeks	oos
are the donuts at tgi well reviewed	oos
did i stick to my dinner budget	oos
where are the good thai restaurants in atlanta	oos
my check engine light is on so is anyone available to check it out for me	oos
tell me my usage of vacation days	oos
take lunch with steven off of my calendar	oos
how much have i spent on food recently	oos
i would like to make a call to sal	oos
absolutely	oos
can you check on the status of my orders at amazon	oos
can you tell me how changes on my insurance policy can be made	oos
i need you to book me a flight from chicago to montpelier via united	oos
how do i get to the college by bus	oos
list of countries with travel alerts	oos
when is my next paycheck due	oos
can you schedule a meeting with john for 12	oos
when should i expect my next paycheck	oos
what are you, a bot or human	oos
hi ai	oos
does germany have any travel alerts i should be aware of	oos
i need to know the carry-on rules for southwest	oos
what's it been costing me to buy three packs a day	oos
i was wondering what my credit score is	oos
cant say	oos
how can i request my credit score	oos
order more checks	oos
can you do some research about the best places to travel	oos
how can i request a new credit card	oos
do you mind if i ask your name	oos
help me to disconnect from my phone	oos
i need to arrange an appointment to have my car's tires examined	oos
how's my amazon order doing	oos
add dentist appointment to my calendar for march 1	oos
the timer should have 10 minutes set to it	oos
please set up a reminder for me	oos
could you please track my package	oos
i feel like it is time for me to sign up for a new credit card	oos
please turn off your wifi from my phone	oos
are you sure i don’t think that’s correct	oos
what vaccines do i need before i travel there	oos
will you please slow down your voice	oos
what is the limit on my credit	oos
is there traffic on bramble lane	oos
bring up my location	oos
what was that last thing you said	oos
i would like you to remind me to do something	oos
can you find me a recipe for cheese cake	oos
how long to washington dc on a bus	oos
who invented you	oos
can you tell me how long approximate wait times are at cheesecake factory	oos
can you help me with some fraudulent charges on my card	oos
what if you want a new credit card	oos
i gotta jump start my car	oos
ahoy hoy	oos
can you schedule a meeting with james at the office	oos
let me know what flights there are out of dallas to miami on march 10 for under $450	oos
tell me what cas is needed for this car	oos
should i buy a specific plug type when in china	oos
meeting room availability at 8:00 please	oos
what are the ratings about at pho king	oos
what is your availability for conference rooms between one and two today	oos
where should i go out for food to	oos
i'd like to start calling you jake	oos
assure my bank i really am going to california	oos
i want to know how many vacation days i have used	oos
please turn my settings back to the original settings	oos
what steps do i need to follow to jump start my car	oos
for what reason is my account blocked	oos
will nobu take reservations	oos
find an uber xl to take me to the kroger near me	oos
should i bring my socket converter to england	oos
please play the song that goes doo doo doo	oos
ai could you say that again	oos
reasons that us bank would place a hold on my account	oos
text someone	oos
it is true	oos
do you own any pet at all	oos
how many teaspoons in one tablespoon	oos
is there a name that you preferred to be called by	oos
have i spent too much of my paycheck on donuts lately	oos
how many pesos can i get for one dollar	oos
please tell me if you are a bot	oos
i would like to know if i can put a pto request in for march 19 to march 20	oos
could you tell me what 30% off 235 is, please	oos
tell me about the chase credit card application process	oos
can you remind me how to spell because	oos
how do i set up direct deposit to my bank of hawaii account	oos
could you speak a little more slowly	oos
can i substitute milk for almond milk	oos
bananas expire in how long	oos
are you ai or a real person please	oos
how much do i spend going out to eat	oos
create an alarm for me	oos
please give me my gps coordinates	oos
how long will eggs last in the fridge	oos
show me recent transactions	oos
what are the steps to jump start my car	oos
what is 5 in yen and rubles	oos
let me know how much gas i have in total	oos
what ingredients are in cake	oos
good bye then	oos
set up a meeting with frank at 2pm	oos
what ingredients are in salsa	oos
how much do i make	oos
will we have to make reservations for roca	oos
how can i tell my bank i'm going to vietnam	oos
where is the best winery in the south of france	oos
help me convert kilos to pounds	oos
give me a cool fact about puppies	oos
read me my schedule for march 2	oos
i'd like help finding my fon	oos
is milk an ok substitute for cream	oos
who is the one that made you	oos
im going to be in jamaica from october 4th until october 8th	oos
please use male voice instead	oos
set your name to hillary	oos
i want to know some trivia about our solar system	oos
please help me with instructions on making chicken curry	oos
how is a vacation request made	oos
can you add an event to my calendar	oos
which type of pet would you rather possess, a cat or a dog	oos
i want to send a text	oos
name a few good steakhouses in chicago	oos
check if bj's takes reservations	oos
at this location what are my gps coordinates	oos
what are all your pets	oos
what is the number of pto days i have left	oos
is pepper a replacement for salt	oos
can you switch me to a new insurance plan	oos
will you remove the dinner with june on saturday the 4th at 7pm from my calendar	oos
please let me know what is on my shopping list	oos
where can i apply for a black amex card	oos
i would like a reminder	oos
take $20000 from savings and put it in checking	oos
set an alarm for 9 tomorrow	oos
please tell me if there are meeting rooms available between 9:00 am and 11:00 am	oos
has my online order shipped yet	oos
are there any transaction fees associated with my navy federal card if i am in germany	oos
tell my bank i am taking a trip to brazil from june 1st to july 1st	oos
yeah, that's how it is	oos
how can i know my current location	oos
do you have a list of ingredients that i'll need for blondies	oos
make the settings go back to the original	oos
will having my shots updated be a good idea, before i travel to south america	oos
how many weeks of vacation do i have	oos
any clue as to if taco bell takes reservations	oos
the next holiday is when	oos
who controls you	oos
scan you find me a chicken recipe	oos
how do i get my paycheck direct deposited to my chase account	oos
i've told my financial institution that i'm in africa from august 6 to december 5	oos
is it acceptable to swap marinara for alfredo	oos
what are the rules for carry on luggage for delta	oos
how do you convert ounces to pounds	oos
tell me the easiest way to set up direct deposit of my paycheck to my chase account	oos
i want to call you maggie	oos
please identify the name of the creator of this ai	oos
i need a pancake recipe	oos
what do tourists do for fun in seattle	oos
i really need to check my rewards for my credit card	oos
show me the transaction on my car	oos
it was lovely to speak with you, bye bye	oos
how to keep my credit up	oos
can i change you name to gretchen	oos
i spent 34 dollars for 12 gallons of paint what is the average price for each gallon	oos
is there a way to change the voice to male	oos
how many days before my credit card arrives	oos
what date is another paycheck due	oos
what are you able to do	oos
is it possible to make reservations at the new york restaurant	oos
i need gas so what should i get	oos
how many milliliters are in 2 gallons	oos
how many times have i used my annual leave	oos
i would prefer your voice to be male	oos
suggest a meal from peru for me	oos
how much have i spent on video games recently	oos
who designed you	oos
i need to find out do you know if zeus does reservations	oos
please give me my last ten debit card transactions in the month of december	oos
i would like to change the name on my capital one account	oos
go to default setting	oos
does my visa have international transaction fees	oos
speak in a different accent	oos
change your name to ginger	oos
i'll soon be travelling internationally; could you let my bank know	oos
is traffic good or bad at 9:00 on the way to detroit	oos
can i get new checks to replace the ones we ran out of	oos
alert my bank and let them know that i'm travelling to china	oos
i need help cause my check engine light came on	oos
do you happen to be employed by me	oos
what's a neat fact about twinkies	oos
can i use sharp cheddar instead of muenster	oos
i wonder if you can explain the meaning of life	oos
when is payday	oos
no, that's not it	oos
set a six minute timer	oos
what time is it in the pacific standard time	oos
tell me how long milk stays good in the fridge	oos
help me find a roundtrip flight for may 7th through the 20th from pittsburgh to chicago	oos
who is your maker	oos
i need to get an appointment for car maintenance	oos
show me my transactions on make up at sephora	oos
create a reminder to change my oil	oos
please tell me my current location	oos
would you say that you are now a pet owner	oos
switch the pin on my visa account	oos
thats right	oos
look for my phone with me	oos
what is the status of my order	oos
might be true, might be false	oos
how can i prevent my credit score from dropping	oos
please change the ai name for me	oos
disconnect from my device please	oos
send chris a text message that says stop for milk on your way home	oos
no thank you	oos
turn my drake playlist on	oos
both maybe	oos
see you later alligator	oos
how many vacation days are available to me	oos
can we please	oos
what stuff do you dump in an omelette	oos
how do i change my current insurance to a new plan with lower co-pay	oos
when will the replaecment card arrive	oos
subtract 85 from 997	oos
show me the ingredients that i need for ceviche	oos
is there any good place in hawaii kai that serve local food	oos
what is the traffic like on the way to north shore	oos
what is my exact credit score	oos
yeah that's what i want	oos
on what day is our next day off	oos
please tell me what amount i'm earning	oos
what temp is the ac at	oos
what time can i expect to be seated at this restaurant	oos
i have no clue	oos
what is the underlying purpose to life	oos
please revert all settings to factory default	oos
how much money have i dropped recently	oos
is it possible for you to speak with a british gent's accent	oos
what is the reward balance on my discover card	oos
where can i find the mall closest to here	oos
i would like to know who your boss is	oos
i'd like to set up a direct deposit for my paycheck	oos
i would like to know the credit limit for my citibank card	oos
is there a meaning to life	oos
what kind of gas do i put in my car	oos
change the accent you're using	oos
call me an uber please, and make it for four people to go downtown	oos
can you suggest to me any meals from nigeria	oos
does sweden use the same kind of socket or do i need a converter	oos
check for why is my bank account frozen	oos
what's my insurance benefits like	oos
could i please change your name to alicia	oos
what's the exchange rate between ils and usd	oos
turn to the voice of the woman	oos
let me know if you are a cat or dog person	oos
what's the time	oos
the current time	oos
what's the amount of points i have earned with my discover card	oos
can you change how fast you're talking to speak more slowly	oos
i'd like to change the pin on my savings account, please	oos
what is the core meaning of life	oos
remove wrestlemania from my calendar for may 7th	oos
affirmative, go ahead	oos
help, i lost my luggage	oos
search for the nearest expressway to the airport	oos
does applebees have alright reviews	oos
i need a new credit card, show me suggestions	oos
on flight america airlines in o'hare lost luggage	oos
help me get my pay check deposited directly to my home checking account	oos
tell me how to spell anonymous	oos
i couldn't hear you, can you repeat it	oos
since i ran out , order more bread	oos
open bank app and show my most recent transactions	oos
i need you to call the broker	oos
what's my discover card reward balance	oos
i would like to apply for a new credit card	oos
what do i do for a dead car battery	oos
do you like cats or dogs	oos
i know that the statement is true	oos
the information is wrong	oos
it's definitely a maybe for that	oos
let me know how to rollover my 401k	oos
what do i have scheduled on march 2nd on my calendar	oos
please look up the this cars mpg	oos
i recently ran out of checks, so i wanna get some new ones	oos
who were you made by	oos
later gater	oos
what is the exchange rate between us dollars and japanese yen	oos
i want recommendations for good sushi spots in los angeles	oos
find something fun for me to do in dallas	oos
turn the lights down	oos
tell me the meaning of condemnation	oos
what are the pets that you have in your possession	oos
how long does it take to get to the park in detroit	oos
do you own a cat or do you own a dog	oos
good morning, ai	oos
how many carry ons can i take on a flight with american airlines to japan	oos
what can i do in nashville	oos
text mary and tell them i'm on my way	oos
can you find me some good places in kentucky that serve sushi	oos
what should i do if my car battery is dead	oos
what's the way to make apple pie	oos
what can i do to maintain good credit	oos
the 21st, what is on my calendar	oos
what information can i ask you	oos
what name should i use for you	oos
can i use the plug i use at home when traveling in south america	oos
how's the mpg for this on the freeway	oos
i need to make a call	oos
do i have anything on my calendar for march 2nd	oos
what time is it right now in paris	oos
please get my credit score	oos
i want to convert kilos to pounds	oos
i didn't catch that	oos
reset to default settings please	oos
how can i build credit	oos
what events do i have going on on march 11th	oos
get me an order of creatine powder	oos
adjust settings back to original factory settings immediately	oos
why are you talking so slowly	oos
no that isn't right	oos
can someone look at my check engine light	oos
speed up speech please	oos
how many points do i have with my american express	oos
what is the quickest way to get a new card	oos
change accent to british male	oos
will someone please look at my check engine light that is on	oos
is it ok if i use some of my pto on may 24th to may 29th	oos
what are the benefits associated with my insurance	oos
i'm wondering what health plan i'm on	oos
can i drink milk i've kept in the fridge since wednesday	oos
dim the main lights please	oos
i am going to need you to say that again	oos
bye bye then	oos
i'm trying to raise my credit score can you tell me what it is now	oos
insurance benefit details	oos
how long will it takes to get a new credit card	oos
i'd like to set up direct deposit	oos
i'm calling you rupert from now on	oos
how's my credit score	oos
i am not sure	oos
can you spell the word umbrella for me	oos
from a flight from muscat to qatar, how many carry ons can i take	oos
is there another entity you work for	oos
are there any travel alerts for brazil	oos
will pepper work instead of salt	oos
what is the name of my health insurance	oos
turn on metallicas greatest hits	oos
i would like to know what my salary is at this time	oos
how far from our destination are we	oos
what are some ways to raise my credit score	oos
give me a cool fact about lsd	oos
please play the song that goes like america the beautiful	oos
repeat that	oos
let me know what my credit score is today	oos
tell me my visa limit	oos
does greece currently have any travel alerts in place	oos
ai, what can i call you	oos
you need to go back to the original settings	oos
i need kilograms to milligrams	oos
what amount is my income	oos
do you have a nickname	oos
set reminder pay taxes on monday	oos
please change to the female voice	oos
please note that i will be travelling internationally soon	oos
can you suggest any good meals from chicago	oos
money transfer request	oos
when's the next time my job'll give me a day to myself	oos
order a disney gift card in the amount of five hundred dollars from costco	oos
how bad is my current credit score	oos
don't be synced to my phone anymore	oos
jello should stay in the fridge for how long	oos
name some awesome things about dogs	oos
what do i need to make spaghetti	oos
how are you	oos
i'm really not sure	oos
send robert a text from me telling him okay	oos
can you reset to factor settings	oos
if i take this bus, how long until i get to brooklyn	oos
how much gas do i currently have	oos
turn the fan on	oos
should i have my shots up to date before i travel to the virgin islands	oos
what subjects are you versed in	oos
what is up with my account, why is it blocked	oos
i'd like to reset to factory settings	oos
any travel alerts for south korea	oos
i'm looking for a back and forth flight from lax to portland for w to sunday	oos
can you tell me when our next day off is	oos
which domestic animal do you prefer, dog or cat	oos
what is my bank of america card's rewards balance	oos
i need you to order some more lysol for me,please	oos
can you check on a transaction for me	oos
i got to report fraudulent activity on my credit card	oos
tell me if i am able to rollover my 401k	oos
what are some easy ways to make my credit score better	oos
